Assay,Accuracy,Balanced Accuracy,Recall,Precision,Threshold,AUC,TP,FP,TN,FN
CHEMBL1741322,0.44545454545454544,0.5023310023310024,0.004662004662004662,1.0,-40.59375,0.5385811646808715,2,0,341,427
CHEMBL1741322,0.44805194805194803,0.5046620046620046,0.009324009324009324,1.0,-39.59375,0.5385811646808715,4,0,341,425
CHEMBL1741322,0.45194805194805193,0.5081585081585082,0.016317016317016316,1.0,-38.59375,0.5385811646808715,7,0,341,422
CHEMBL1741322,0.45194805194805193,0.5081585081585082,0.016317016317016316,1.0,-37.59375,0.5385811646808715,7,0,341,422
CHEMBL1741322,0.45454545454545453,0.5104895104895105,0.02097902097902098,1.0,-36.59375,0.5385811646808715,9,0,341,420
CHEMBL1741322,0.45454545454545453,0.5104895104895105,0.02097902097902098,1.0,-35.59375,0.5385811646808715,9,0,341,420
CHEMBL1741322,0.4584415584415584,0.513986013986014,0.027972027972027972,1.0,-34.59375,0.5385811646808715,12,0,341,417
CHEMBL1741322,0.45714285714285713,0.5125197383261899,0.027972027972027972,0.9230769230769231,-33.59375,0.5385811646808715,12,1,340,417
CHEMBL1741322,0.4584415584415584,0.5136852394916911,0.030303030303030304,0.9285714285714286,-32.59375,0.5385811646808715,13,1,340,416
CHEMBL1741322,0.45714285714285713,0.512218963831867,0.030303030303030304,0.8666666666666667,-31.59375,0.5385811646808715,13,2,339,416
CHEMBL1741322,0.45714285714285713,0.5119181893375442,0.03263403263403263,0.8235294117647058,-30.59375,0.5385811646808715,14,3,338,415
CHEMBL1741322,0.4584415584415584,0.5130836905030454,0.03496503496503497,0.8333333333333334,-29.59375,0.5385811646808715,15,3,338,414
CHEMBL1741322,0.461038961038961,0.5154146928340477,0.039627039627039624,0.85,-28.59375,0.5385811646808715,17,3,338,412
CHEMBL1741322,0.461038961038961,0.5154146928340477,0.039627039627039624,0.85,-27.59375,0.5385811646808715,17,3,338,412
CHEMBL1741322,0.4636363636363636,0.51774569516505,0.04428904428904429,0.8636363636363636,-26.59375,0.5385811646808715,19,3,338,410
CHEMBL1741322,0.4636363636363636,0.5174449206707271,0.046620046620046623,0.8333333333333334,-25.59375,0.5385811646808715,20,4,337,409
CHEMBL1741322,0.4662337662337662,0.5197759230017295,0.05128205128205128,0.8461538461538461,-24.59375,0.5385811646808715,22,4,337,407
CHEMBL1741322,0.4675324675324675,0.5209414241672307,0.053613053613053616,0.8518518518518519,-23.59375,0.5385811646808715,23,4,337,406
CHEMBL1741322,0.4714285714285714,0.5244379276637341,0.06060606060606061,0.8666666666666667,-22.59375,0.5385811646808715,26,4,337,403
CHEMBL1741322,0.4727272727272727,0.5256034288292353,0.06293706293706294,0.8709677419354839,-21.59375,0.5385811646808715,27,4,337,402
CHEMBL1741322,0.4727272727272727,0.5253026543349124,0.06526806526806526,0.8484848484848485,-20.59375,0.5385811646808715,28,5,336,401
CHEMBL1741322,0.474025974025974,0.5264681555004136,0.0675990675990676,0.8529411764705882,-19.59375,0.5385811646808715,29,5,336,400
CHEMBL1741322,0.4753246753246753,0.5273328821715919,0.07226107226107226,0.8378378378378378,-18.59375,0.5385811646808715,31,6,335,398
CHEMBL1741322,0.4727272727272727,0.5240995563576208,0.07459207459207459,0.7804878048780488,-17.59375,0.5385811646808715,32,9,332,397
CHEMBL1741322,0.4727272727272727,0.523798781863298,0.07692307692307693,0.7674418604651163,-16.59375,0.5385811646808715,33,10,331,396
CHEMBL1741322,0.4727272727272727,0.5228964583803294,0.08391608391608392,0.7346938775510204,-15.59375,0.5385811646808715,36,13,328,393
CHEMBL1741322,0.474025974025974,0.5240619595458306,0.08624708624708624,0.74,-14.59375,0.5385811646808715,37,13,328,392
CHEMBL1741322,0.4818181818181818,0.5307541920445147,0.10256410256410256,0.7586206896551724,-13.59375,0.5385811646808715,44,14,327,385
CHEMBL1741322,0.4818181818181818,0.529851868561546,0.10955710955710955,0.734375,-12.59375,0.5385811646808715,47,17,324,382
CHEMBL1741322,0.4792207792207792,0.5260169937589292,0.11655011655011654,0.6944444444444444,-11.59375,0.5385811646808715,50,22,319,379
CHEMBL1741322,0.4753246753246753,0.519211970824874,0.1351981351981352,0.6373626373626373,-10.59375,0.5385811646808715,58,33,308,371
CHEMBL1741322,0.4727272727272727,0.5144747725392886,0.14918414918414918,0.6095238095238096,-9.59375,0.5385811646808715,64,41,300,365
CHEMBL1741322,0.4714285714285714,0.50939920294759,0.17715617715617715,0.5846153846153846,-8.59375,0.5385811646808715,76,54,287,353
CHEMBL1741322,0.4805194805194805,0.5148507406571923,0.21445221445221446,0.5935483870967742,-7.59375,0.5385811646808715,92,63,278,337
CHEMBL1741322,0.4857142857142857,0.5165050003759681,0.24708624708624707,0.5921787709497207,-6.59375,0.5385811646808715,106,73,268,323
CHEMBL1741322,0.4909090909090909,0.5184600345890669,0.2773892773892774,0.5920398009950248,-5.59375,0.5385811646808715,119,82,259,310
CHEMBL1741322,0.5,0.5230092488157004,0.32167832167832167,0.5948275862068966,-4.59375,0.5385811646808714,138,94,247,291
CHEMBL1741322,0.5116883116883116,0.5301902398676592,0.3682983682983683,0.6007604562737643,-3.59375,0.5385811646808714,158,105,236,271
CHEMBL1741322,0.5116883116883116,0.5220693285209415,0.43123543123543123,0.583596214511041,-2.59375,0.5385811646808715,185,132,209,244
CHEMBL1741322,0.512987012987013,0.5163170163170163,0.48717948717948717,0.5741758241758241,-1.59375,0.5385811646808715,209,155,186,220
CHEMBL1741322,0.5233766233766234,0.5205278592375366,0.5454545454545454,0.5763546798029556,-0.59375,0.5385811646808715,234,172,169,195
CHEMBL1741322,0.5376623376623376,0.5270321076772689,0.62004662004662,0.579520697167756,0.40625,0.5385811646808715,266,193,148,163
CHEMBL1741322,0.5428571428571428,0.5247762989698473,0.682983682983683,0.5756385068762279,1.40625,0.5385811646808715,293,216,125,136
CHEMBL1741322,0.5506493506493506,0.5233476201218137,0.7622377622377622,0.5726795096322241,2.40625,0.5385845825728524,327,244,97,102
CHEMBL1741322,0.5558441558441558,0.5207910369200691,0.8275058275058275,0.5698234349919743,3.40625,0.5385401499771002,355,268,73,74
CHEMBL1741322,0.5467532467532468,0.5042108429205203,0.8764568764568764,0.5595238095238095,4.40625,0.5385401499771002,376,296,45,53
CHEMBL1741322,0.5584415584415584,0.509286412512219,0.9393939393939394,0.5620641562064156,5.40625,0.5384957173813479,403,314,27,26
CHEMBL1741322,0.551948051948052,0.4989472892698699,0.9627039627039627,0.5566037735849056,6.40625,0.5384581205695576,413,329,12,16
CHEMBL1741322,0.5558441558441558,0.5006391458004361,0.9836829836829837,0.5574636723910171,7.40625,0.5384683742455004,422,335,6,7
CHEMBL1741322,0.5597402597402598,0.5038348748026168,0.993006993006993,0.5590551181102362,8.40625,0.5384922994893669,426,336,5,3
CHEMBL1741322,0.5584415584415584,0.5017670501541469,0.9976689976689976,0.5580182529335072,9.40625,0.5384854637054051,428,339,2,1
CHEMBL1741322,0.5584415584415584,0.501466275659824,1.0,0.5578673602080624,10.40625,0.5385162247332336,429,340,1,0
CHEMBL1741323,0.5995288574793876,0.5,0.0,0.0,-44.59375,0.43394198543857615,0,0,509,340
CHEMBL1741323,0.5983510011778563,0.49901768172888017,0.0,0.0,-43.59375,0.43394198543857615,0,1,508,340
CHEMBL1741323,0.5983510011778563,0.49901768172888017,0.0,0.0,-42.59375,0.43394198543857615,0,1,508,340
CHEMBL1741323,0.5983510011778563,0.49901768172888017,0.0,0.0,-41.59375,0.43394198543857615,0,1,508,340
CHEMBL1741323,0.5995288574793876,0.5004882699641743,0.0029411764705882353,0.5,-40.59375,0.43394198543857615,1,1,508,339
CHEMBL1741323,0.5983510011778563,0.4999942216572287,0.0058823529411764705,0.4,-39.59375,0.43394198543857615,2,3,506,338
CHEMBL1741323,0.5959952885747939,0.498029585114989,0.0058823529411764705,0.2857142857142857,-38.59375,0.43394198543857615,2,5,504,338
CHEMBL1741323,0.5959952885747939,0.498029585114989,0.0058823529411764705,0.2857142857142857,-37.59375,0.43394198543857615,2,5,504,338
CHEMBL1741323,0.5948174322732627,0.4975355368080434,0.008823529411764706,0.3,-36.59375,0.43394198543857615,3,7,502,337
CHEMBL1741323,0.5948174322732627,0.4975355368080434,0.008823529411764706,0.3,-35.59375,0.43394198543857615,3,7,502,337
CHEMBL1741323,0.591283863368669,0.4945885819946839,0.008823529411764706,0.23076923076923078,-34.59375,0.43394198543857615,3,10,499,337
CHEMBL1741323,0.5889281507656066,0.4926239454524442,0.008823529411764706,0.2,-33.59375,0.43394198543857615,3,12,497,337
CHEMBL1741323,0.5889281507656066,0.4931122154166185,0.011764705882352941,0.23529411764705882,-32.59375,0.43394198543857615,4,13,496,336
CHEMBL1741323,0.5901060070671378,0.4945828036519126,0.014705882352941176,0.2777777777777778,-31.59375,0.43394198543857615,5,13,496,335
CHEMBL1741323,0.5889281507656066,0.49360048538079276,0.014705882352941176,0.2631578947368421,-30.59375,0.43394198543857615,5,14,495,335
CHEMBL1741323,0.5877502944640753,0.49261816710967293,0.014705882352941176,0.25,-29.59375,0.43394198543857615,5,15,494,335
CHEMBL1741323,0.5877502944640753,0.49310643707384727,0.01764705882352941,0.2727272727272727,-28.59375,0.43394198543857615,6,16,493,334
CHEMBL1741323,0.5865724381625441,0.4921241188027274,0.01764705882352941,0.2608695652173913,-27.59375,0.43394198543857615,6,17,492,334
CHEMBL1741323,0.5865724381625441,0.49261238876690167,0.020588235294117647,0.28,-26.59375,0.43394198543857615,7,18,491,333
CHEMBL1741323,0.5865724381625441,0.49261238876690167,0.020588235294117647,0.28,-25.59375,0.43394198543857615,7,18,491,333
CHEMBL1741323,0.5865724381625441,0.49261238876690167,0.020588235294117647,0.28,-24.59375,0.43394198543857615,7,18,491,333
CHEMBL1741323,0.585394581861013,0.49163007049578183,0.020588235294117647,0.2692307692307692,-23.59375,0.43394198543857615,7,19,490,333
CHEMBL1741323,0.585394581861013,0.4921183404599561,0.023529411764705882,0.2857142857142857,-22.59375,0.43394198543857615,8,20,489,332
CHEMBL1741323,0.585394581861013,0.4921183404599561,0.023529411764705882,0.2857142857142857,-21.59375,0.43394198543857615,8,20,489,332
CHEMBL1741323,0.585394581861013,0.49260661042413034,0.026470588235294117,0.3,-20.59375,0.43394198543857615,9,21,488,331
CHEMBL1741323,0.585394581861013,0.4935831503524789,0.03235294117647059,0.3235294117647059,-19.59375,0.43394198543857615,11,23,486,329
CHEMBL1741323,0.5830388692579506,0.49210678377441347,0.03529411764705882,0.3157894736842105,-18.59375,0.43394198543857615,12,26,483,328
CHEMBL1741323,0.5818610129564193,0.4916127354674679,0.03823529411764706,0.3170731707317073,-17.59375,0.43394198543857615,13,28,481,327
CHEMBL1741323,0.5842167255594818,0.49455391193805615,0.04411764705882353,0.3488372093023256,-16.59375,0.43394198543857615,15,28,481,325
CHEMBL1741323,0.5783274440518257,0.4901305905466312,0.047058823529411764,0.32,-15.59375,0.43394198543857615,16,34,475,324
CHEMBL1741323,0.5759717314487632,0.48865422396856584,0.05,0.3148148148148148,-14.59375,0.43394198543857615,17,37,472,323
CHEMBL1741323,0.5736160188457008,0.4876661273546747,0.05588235294117647,0.31666666666666665,-13.59375,0.43394198543857615,19,41,468,321
CHEMBL1741323,0.574793875147232,0.4906015254824916,0.06764705882352941,0.34328358208955223,-12.59375,0.43394198543857615,23,44,465,317
CHEMBL1741323,0.5641931684334511,0.48273720097076156,0.07352941176470588,0.3125,-11.59375,0.43394198543857615,25,55,454,315
CHEMBL1741323,0.5512367491166078,0.4743730498093147,0.08823529411764706,0.297029702970297,-10.59375,0.43394198543857615,30,71,438,310
CHEMBL1741323,0.5429917550058893,0.46993817173234714,0.10294117647058823,0.2966101694915254,-9.59375,0.43394198543857615,35,83,426,305
CHEMBL1741323,0.525323910482921,0.4581330174505952,0.12058823529411765,0.2827586206896552,-8.59375,0.43394198543857615,41,104,405,299
CHEMBL1741323,0.5159010600706714,0.4551571709233792,0.15,0.2947976878612717,-7.59375,0.43394198543857615,51,122,387,289
CHEMBL1741323,0.5135453474676089,0.45856350398705653,0.18235294117647058,0.3147208121827411,-6.59375,0.43394198543857615,62,135,374,278
CHEMBL1741323,0.5017667844522968,0.452158211025078,0.20294117647058824,0.31221719457013575,-5.59375,0.43394198543857615,69,152,357,271
