PUMA_ASSAY_ID,roc_auc,balanced_acc,precision,recall,auprc,f1_score,auprg
37_69,0.6458333333333334,0.8229166666666666,0.375,1.0,0.375,0.5333333333333333,0.0069444444444444475
37_70,0.21875,0.34375,0.0,0.0,0.16666666666666666,0.0,-0.054365079365079366
37_74,0.75,0.5714285714285714,0.30952380952380953,1.0,0.75,0.4722222222222222,0.1527777777777778
40_95,0.7685185185185185,0.8078703703703703,0.4166666666666667,0.8333333333333334,0.5,0.5222222222222223,0.0712962962962963
40_96,0.9375,0.8159722222222222,0.3333333333333333,1.0,0.75,0.47619047619047616,0.06944444444444445
46_120,0.6666666666666667,0.5666666666666667,0.4533333333333333,0.6,0.6677777777777778,0.51,0.03277777777777779
5_5,0.7928240740740741,0.5861928104575163,0.12828282828282828,0.6666666666666666,0.5833333333333333,0.20833333333333331,0.05916305916305917
53_178,0.09999999999999998,0.4125,0.0,0.0,0.1111111111111111,0.0,-0.045454545454545456
7_11,0.4375,0.38888888888888884,0.2222222222222222,0.5,0.4694444444444444,0.3,-0.06031746031746032
70_211,0.4402427637721756,0.4897292250233427,0.1037037037037037,0.6666666666666666,0.22331154684095864,0.17777777777777778,0.023295985060690947
71_212,0.8214285714285714,0.7410714285714286,0.4583333333333333,0.75,0.7166666666666667,0.5416666666666666,0.01095328282828283
71_213,0.8083333333333333,0.675,0.5416666666666666,0.75,0.7722222222222221,0.6166666666666667,0.10991161616161617
8_12,0.8928571428571428,0.7232142857142857,0.5104166666666666,1.0,0.8468253968253968,0.6363636363636364,-0.0022817460317460306
8_13,0.7380952380952381,0.6785714285714285,0.38888888888888884,1.0,0.7111111111111111,0.5555555555555555,-0.008333333333333325
80_239,0.24545454545454548,0.42727272727272725,0.0,0.0,0.16582491582491582,0.0,-0.045203638953638964
