PUMA_ASSAY_ID,roc_auc,balanced_acc,precision,recall,auprc,f1_score,auprg
8_12,0.5863095238095238,0.5223214285714286,0.2708333333333333,0.6666666666666666,0.5079365079365079,0.37777777777777777,0.0011904761904761862
8_13,0.6706349206349206,0.6408730158730158,0.3611111111111111,0.8888888888888888,0.5661375661375662,0.5037037037037037,0.02936507936507936
80_239,0.5727272727272728,0.5287878787878788,0.15000000000000002,0.6666666666666666,0.24365079365079362,0.2159090909090909,0.00921855921855921
82_242,0.7841782765737875,0.7228586171310629,0.3371212121212121,0.7916666666666666,0.4929887106357695,0.463095238095238,0.15643616471621585
82_243,0.5714285714285714,0.5892857142857143,0.3416666666666667,0.75,0.6666666666666667,0.4047619047619047,-0.07291666666666667
83_245,0.125,0.3125,0.0,0.0,0.29166666666666663,0.0,-0.12083333333333333
85_247,0.6902777777777778,0.7125,0.7333333333333333,0.75,0.7618055555555555,0.6805128205128205,0.15369103119103117
85_248,0.8958333333333334,0.75,0.41666666666666663,0.75,0.7083333333333333,0.5333333333333333,0.05773809523809524
86_249,0.4675925925925926,0.45601851851851855,0.06666666666666667,0.3333333333333333,0.3444444444444444,0.1111111111111111,-0.015698653198653198
88_254,0.7190476190476192,0.6514880952380953,0.24791666666666667,0.7083333333333334,0.35783730158730154,0.3416666666666666,0.08120039682539683
89_255,0.36190476190476195,0.41031746031746036,0.06666666666666667,0.16666666666666666,0.19166666666666665,0.09523809523809523,-0.04272486772486772
9_18,0.26666666666666666,0.19999999999999998,0.06666666666666667,0.16666666666666666,0.34722222222222215,0.09523809523809523,-0.09940476190476188
90_256,0.2885199485199485,0.2941634491634491,0.0,0.0,0.06012345679012346,0.0,-0.011690684122626046
91_257,0.8452380952380952,0.7514880952380951,0.6458333333333333,0.8333333333333333,0.8621031746031745,0.6611111111111111,0.08521825396825397
92_258,0.7511904761904762,0.6886904761904761,0.5166666666666666,0.6666666666666666,0.7430158730158729,0.5288888888888889,0.06039682539682539
93_259,0.4070424190756672,0.4288941202304374,0.21205461205461207,0.3827777777777778,0.308387545807589,0.26296918767507005,-0.03900285566565257
